dataset,source_table,source_itemid,source_valueid,source_unitid,source_ordercategoryid,source_label,source_value,source_unit,source_token,row_count,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
AmsterdamUMCdb,listitems,18671,423,,,NICE APACHEIV diagnosen,"Post-operative trauma - Chest/abdomen trauma, surgery for",,MEASUREMENT_CATEGORICAL//18671//423,61,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_CHEST_ABDOMEN_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_CHEST_ABDOMEN_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,19636,8,,,M_EMV_NICE_24uur,Strekken,,MEASUREMENT_CATEGORICAL//19636//8,61,OMOP_CONCEPT//LOINC//3008223,dynamic_event/score_component,True,,LOINC,3008223.0,9268-4,3008223,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,21192,17,,,Pulsaties Arteria Femoralis Li,Hoorbaar (Doppler),,MEASUREMENT_CATEGORICAL//21192//17,61,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,8189,10,,,Toedieningsweg,Waterset,,MEASUREMENT_CATEGORICAL//8189//10,61,SNOMED//45769206,metadata_only,False,,SNOMED,45769206.0,707808001,45769206,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12817,4,,,Enkel Li,Categorie III,,MEASUREMENT_CATEGORICAL//12817//4,60,OMOP_CONCEPT//SNOMED//37156241,dynamic_event,True,,SNOMED,37156241,1163221006,Pressure injury stage III,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,13126,6,,,D_Algemene chirurgie_Urogenitaal,Diagnose anders,,MEASUREMENT_CATEGORICAL//13126//6,60,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_UROGENITAAL//DIAGNOSE_ANDERS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_UROGENITAAL//DIAGNOSE_ANDERS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16952,2,,,SEPSIS_INSULINE_THERAPIE,Nee,,MEASUREMENT_CATEGORICAL//16952//2,60,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18617,5,,,SEC_Apache II Operatief Respiratoir,Respiratoir,,MEASUREMENT_CATEGORICAL//18617//5,60,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_RESPIRATOIR//RESPIRATOIR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_RESPIRATOIR//RESPIRATOIR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18670,75,,,NICE SEC APACHEII diagnosen,Operatief Neurologisch - Neurologisch,,MEASUREMENT_CATEGORICAL//18670//75,60,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_NEUROLOGISCH_NEUROLOGISCH,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_NEUROLOGISCH_NEUROLOGISCH,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18670,76,,,NICE SEC APACHEII diagnosen,Operatief Neurologisch - Craniotomie voor neoplasma,,MEASUREMENT_CATEGORICAL//18670//76,60,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_NEUROLOGISCH_CRANIOTOMIE_VOOR_NEOPLASMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//OPERATIEF_NEUROLOGISCH_CRANIOTOMIE_VOOR_NEOPLASMA,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,132,,,NICE APACHEIV diagnosen,"Non-operative neurologic - Neoplasm, neurologic",,MEASUREMENT_CATEGORICAL//18671//132,60,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_NEOPLASM_NEUROLOGIC,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_NEUROLOGIC_NEOPLASM_NEUROLOGIC,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,91,,,NICE APACHEIV diagnosen,Non-operative hematological - Neutropenia,,MEASUREMENT_CATEGORICAL//18671//91,60,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_NEUTROPENIA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_NEUTROPENIA,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,92,,,NICE APACHEIV diagnosen,Non-operative hematological - Pancytopenia,,MEASUREMENT_CATEGORICAL//18671//92,60,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_PANCYTOPENIA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_PANCYTOPENIA,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18682,29,,,Complicatie_Complicatie_1,Luchtweg - Verlies luchtweg,,MEASUREMENT_CATEGORICAL//18682//29,60,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20671,2,,,Gebruik Echografie,Voor de punctie,,MEASUREMENT_CATEGORICAL//20671//2,60,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,7672,6,,,Substitutie vloeistof,BH504/HF32bic,,MEASUREMENT_CATEGORICAL//7672//6,60,OMOP_CONCEPT//LOINC//1988427,metadata_only,False,,LOINC,1988427.0,99733-8,1988427,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,8731,21,,,Wonddrain2 Plaats,Duodenum,,MEASUREMENT_CATEGORICAL//8731//21,60,OMOP_CONCEPT//SNOMED//4302112,dynamic_event,True,,SNOMED,4302112,38848004,Duodenal structure,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,10468,23,,,PatiëntNationaliteit,Overig,,MEASUREMENT_CATEGORICAL//10468//23,59,SNOMED//4087925,dynamic_event,True,,SNOMED,4087925.0,186034007,4087925,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12128,25,,,Patiënt Specialisme,Z - Anders,,MEASUREMENT_CATEGORICAL//12128//25,59,SNOMED//44789289,dynamic_event,True,,SNOMED,44789289.0,200241000000103,44789289,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,13145,3,,,D_Algemene chirurgie_KNO/Overige,Overige chirurgie (hemodynamische bewaking),,MEASUREMENT_CATEGORICAL//13145//3,59,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_KNO_OVERIGE//OVERIGE_CHIRURGIE_HEMODYNAMISCHE_BEWAKING,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_KNO_OVERIGE//OVERIGE_CHIRURGIE_HEMODYNAMISCHE_BEWAKING,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18608,9,,,SEC_Apache II Non-Operatief Neurologisch,"Intracerebr, subduraal, subarachnoidaal haematoom",,MEASUREMENT_CATEGORICAL//18608//9,59,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_NEUROLOGISCH//INTRACEREBR_SUBDURAAL_SUBARACHNOIDAAL_HAEMATOOM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_NEUROLOGISCH//INTRACEREBR_SUBDURAAL_SUBARACHNOIDAAL_HAEMATOOM,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18611,5,,,SEC_Apache II Operatief  Gastr-intenstinaal,Gastro-intestinaal,,MEASUREMENT_CATEGORICAL//18611//5,59,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_GASTR_INTENSTINAAL//GASTRO_INTESTINAAL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_OPERATIEF_GASTR_INTENSTINAAL//GASTRO_INTESTINAAL,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,21,,,NICE APACHEIV diagnosen,"Non-operative cardiovascular - Hypertension, uncontrolled (for cerebrovascular accident-see Neurological System)",,MEASUREMENT_CATEGORICAL//18671//21,59,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_HYPERTENSION_UNCONTROLLED_FOR_CEREBROVASCULAR_ACCIDENT_SEE_NEUROLOGICAL_SYSTEM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_HYPERTENSION_UNCONTROLLED_FOR_CEREBROVASCULAR_ACCIDENT_SEE_NEUROLOGICAL_SYSTEM,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,84,,,NICE APACHEIV diagnosen,"Non-operative hematological - Leukemia, acute lymphocytic",,MEASUREMENT_CATEGORICAL//18671//84,59,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_LEUKEMIA_ACUTE_LYMPHOCYTIC,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_HEMATOLOGICAL_LEUKEMIA_ACUTE_LYMPHOCYTIC,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,14565,73,,,Verkeerde bed Ontslagbestemming,VU afdeling VHON 6b,,MEASUREMENT_CATEGORICAL//14565//73,58,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16658,15,,,DMC_Interne Geneeskunde_Pulmonaal,Respiratoire insufficiëntie,,MEASUREMENT_CATEGORICAL//16658//15,58,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_PULMONAAL//RESPIRATOIRE_INSUFFICI_NTIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_INTERNE_GENEESKUNDE_PULMONAAL//RESPIRATOIRE_INSUFFICI_NTIE,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,17008,34,,,APACHEIV Post-operative cardiovascular,Endarterectomy (other vessels),,MEASUREMENT_CATEGORICAL//17008//34,58,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//ENDARTERECTOMY_OTHER_VESSELS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//ENDARTERECTOMY_OTHER_VESSELS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,321,,,NICE APACHEIV diagnosen,Post-operative genitourinary - Cystectomy for neoplasm,,MEASUREMENT_CATEGORICAL//18671//321,58,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GENITOURINARY_CYSTECTOMY_FOR_NEOPLASM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GENITOURINARY_CYSTECTOMY_FOR_NEOPLASM,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,332,,,NICE APACHEIV diagnosen,Post-operative genitourinary - Nephrectomy for neoplasm,,MEASUREMENT_CATEGORICAL//18671//332,58,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GENITOURINARY_NEPHRECTOMY_FOR_NEOPLASM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_GENITOURINARY_NEPHRECTOMY_FOR_NEOPLASM,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,20014,1,,,Donatie Toestemming voor weefsels donatie,Hoornvliezen,,MEASUREMENT_CATEGORICAL//20014//1,58,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,8733,2,,,Wonddrain4 Plaats,Sub-Hepatisch,,MEASUREMENT_CATEGORICAL//8733//2,58,SNOMED//4085985,metadata_only,False,,SNOMED,4085985.0,246287001,4085985,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,8733,8,,,Wonddrain4 Plaats,Onderbeen Li,,MEASUREMENT_CATEGORICAL//8733//8,58,SNOMED//4085985,metadata_only,False,,SNOMED,4085985.0,246287001,4085985,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,8898,5,,,Reactie op Uitzuigen,Cyanose,,MEASUREMENT_CATEGORICAL//8898//5,58,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,12624,1,,,Tube maat,6,,MEASUREMENT_CATEGORICAL//12624//1,57,OMOP_CONCEPT//LOINC//21491186,metadata_only,False,,LOINC,21491186.0,79562-5,21491186,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12825,5,,,Neus,Categorie IV (zonder necrose),,MEASUREMENT_CATEGORICAL//12825//5,57,OMOP_CONCEPT//SNOMED//37156242,dynamic_event,True,,SNOMED,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,12827,6,,,Oor Re,Categorie IV (met necrose),,MEASUREMENT_CATEGORICAL//12827//6,57,OMOP_CONCEPT//SNOMED//37156242,dynamic_event,True,,SNOMED,37156242,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,14470,8,,,RA_Eye,Spontaan,,MEASUREMENT_CATEGORICAL//14470//8,57,OMOP_CONCEPT//LOINC//3026019,dynamic_event/score_component,True,,LOINC,3026019.0,11324-1,3026019,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16102,10,,,Reanimatie Oorzaak,Anders,,MEASUREMENT_CATEGORICAL//16102//10,57,SNOMED//321042,dynamic_event,True,,SNOMED,321042.0,410429000,321042,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,17005,23,,,APACHEIV Non-operative respiratory,Pneumothorax,,MEASUREMENT_CATEGORICAL//17005//23,57,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_RESPIRATORY//PNEUMOTHORAX,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_RESPIRATORY//PNEUMOTHORAX,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,343,,,NICE APACHEIV diagnosen,"Post-operative hematology - Hematologic surgery, other",,MEASUREMENT_CATEGORICAL//18671//343,57,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_HEMATOLOGY_HEMATOLOGIC_SURGERY_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_HEMATOLOGY_HEMATOLOGIC_SURGERY_OTHER,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18671,418,,,NICE APACHEIV diagnosen,"Post-operative trauma - Abdomen/extremity trauma, surgery for",,MEASUREMENT_CATEGORICAL//18671//418,57,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_ABDOMEN_EXTREMITY_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_ABDOMEN_EXTREMITY_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,19246,5,,,FAC score Lopen/Verplaatsen,Continu hulp,,MEASUREMENT_CATEGORICAL//19246//5,57,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20015,1,,,Donatie Donorregister geraadpleegd Uitkomst,Toestemming,,MEASUREMENT_CATEGORICAL//20015//1,57,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,8889,7,,,Aantal Bronchiaaltoilet,7x,,MEASUREMENT_CATEGORICAL//8889//7,57,SNOMED//4239191,metadata_only,False,,SNOMED,4239191.0,68187007,4239191,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,12824,4,,,Knie Re,Categorie III,,MEASUREMENT_CATEGORICAL//12824//4,56,OMOP_CONCEPT//SNOMED//37156241,dynamic_event,True,,SNOMED,37156241,1163221006,Pressure injury stage III,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,14476,12,,,RA_Motoriek,Voert opdrachten uit,,MEASUREMENT_CATEGORICAL//14476//12,56,OMOP_CONCEPT//LOINC//3026549,dynamic_event/score_component,True,,LOINC,3026549.0,11325-8,3026549,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16950,3,,,SEPSIS_GLUCOCORTICOIDEN,N.V.T.,,MEASUREMENT_CATEGORICAL//16950//3,56,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18647,3,,,MC NAS Procedures  hygiëne,Activiteiten m.b.t. hygiëne (meer dan vier uur per dienst),,MEASUREMENT_CATEGORICAL//18647//3,56,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,18673,689,,,NICE SEC APACHEIV diagnosen,Post-operative cardiovascular - CABG with aortic valve replacement,,MEASUREMENT_CATEGORICAL//18673//689,56,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_CABG_WITH_AORTIC_VALVE_REPLACEMENT,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_CABG_WITH_AORTIC_VALVE_REPLACEMENT,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,19233,4,,,Fysio BBS stand,Heeft meerdere pogingen nodig om 30 seconden zelfstandig te kunnen blijven staan,,MEASUREMENT_CATEGORICAL//19233//4,56,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,19831,2,,,Aandacht - sociaal -Status01,Niet actief,,MEASUREMENT_CATEGORICAL//19831//2,56,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20348,2,,,CAM-ICU auditieve test,2  goed,,MEASUREMENT_CATEGORICAL//20348//2,56,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,16252,4,,,Nazorg gezondheid,matig,,MEASUREMENT_CATEGORICAL//16252//4,55,OMOP_CONCEPT//LOINC//46235663,dynamic_event,True,,LOINC,46235663.0,76447-2,46235663,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16628,5,,,MCA_Eye,Niet,,MEASUREMENT_CATEGORICAL//16628//5,55,OMOP_CONCEPT//LOINC//3026019,dynamic_event/score_component,True,,LOINC,3026019.0,11324-1,3026019,AMSTEL,source_code,high
AmsterdamUMCdb,listitems,16666,13,,,DMC_Subgroep_Interne geneeskunde,Metabool,,MEASUREMENT_CATEGORICAL//16666//13,55,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_SUBGROEP_INTERNE_GENEESKUNDE//METABOOL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_SUBGROEP_INTERNE_GENEESKUNDE//METABOOL,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16993,17,,,NICE Herkomst,"Andere locatie zelfde ziekenhuis, transport per ambulance",,MEASUREMENT_CATEGORICAL//16993//17,55,OMOP//OMOP_CONCEPT//8717,metadata_only,False,,OMOP_CONCEPT,8717.0,21,Inpatient Hospital,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,16999,15,,,APACHE IV Non-operative Gastro-intestinal,"GI medical, other",,MEASUREMENT_CATEGORICAL//16999//15,55,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_IV_NON_OPERATIVE_GASTRO_INTESTINAL//GI_MEDICAL_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_IV_NON_OPERATIVE_GASTRO_INTESTINAL//GI_MEDICAL_OTHER,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18670,104,,,NICE SEC APACHEII diagnosen,"Non-operatief Neurologisch - Intracerebr, subduraal, subarachnoidaal haematoom",,MEASUREMENT_CATEGORICAL//18670//104,55,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_NEUROLOGISCH_INTRACEREBR_SUBDURAAL_SUBARACHNOIDAAL_HAEMATOOM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_NEUROLOGISCH_INTRACEREBR_SUBDURAAL_SUBARACHNOIDAAL_HAEMATOOM,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,18673,621,,,NICE SEC APACHEIV diagnosen,"Non-operative respiratory - Respiratory- medical, other",,MEASUREMENT_CATEGORICAL//18673//621,55,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_RESPIRATORY_MEDICAL_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEIV_DIAGNOSEN//NON_OPERATIVE_RESPIRATORY_RESPIRATORY_MEDICAL_OTHER,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,19802,14,,,Aandacht - fysiek -Status07,Niet actief,,MEASUREMENT_CATEGORICAL//19802//14,55,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20004,3,,,Donatie Natuurlijke dood,Vrijgeven,,MEASUREMENT_CATEGORICAL//20004//3,55,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,20139,6,,,Transport bestemming,Afdeling,,MEASUREMENT_CATEGORICAL//20139//6,55,OMOP_CONCEPT//LOINC//36307912,metadata_only,False,,LOINC,36307912,LA26181-0,Hospital ward,AMSTEL,itemid_valueid,low
AmsterdamUMCdb,listitems,12833,3,,,Vingers Li,Categorie II,,MEASUREMENT_CATEGORICAL//12833//3,54,OMOP_CONCEPT//SNOMED//37156240,dynamic_event,True,,SNOMED,37156240,1163218009,Pressure injury stage II,AMSTEL,itemid_valueid,high
AmsterdamUMCdb,listitems,13128,14,,,D_Neurochirurgie _Vasculair chirurgisch,Epiduraal haematoom,,MEASUREMENT_CATEGORICAL//13128//14,54,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_NEUROCHIRURGIE_VASCULAIR_CHIRURGISCH//EPIDURAAL_HAEMATOOM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_NEUROCHIRURGIE_VASCULAIR_CHIRURGISCH//EPIDURAAL_HAEMATOOM,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,13136,1,,,D_Interne Geneeskunde_Infectieziekten,Endocarditis,,MEASUREMENT_CATEGORICAL//13136//1,54,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_INFECTIEZIEKTEN//ENDOCARDITIS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_INFECTIEZIEKTEN//ENDOCARDITIS,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16648,14,,,DMC_Algemene chirurgie_Trauma,Multi trauma (operatief),,MEASUREMENT_CATEGORICAL//16648//14,54,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_ALGEMENE_CHIRURGIE_TRAUMA//MULTI_TRAUMA_OPERATIEF,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_ALGEMENE_CHIRURGIE_TRAUMA//MULTI_TRAUMA_OPERATIEF,v11_value_level_policy,itemid_valueid,high
AmsterdamUMCdb,listitems,16961,2,,,SEPSIS_TWEE_BLOEDKWEKEN,Nee,,MEASUREMENT_CATEGORICAL//16961//2,54,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,listitems,17004,22,,,APACHEIV Non-operative neurologic,"Overdose, other toxin, poison or drug",,MEASUREMENT_CATEGORICAL//17004//22,54,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//OVERDOSE_OTHER_TOXIN_POISON_OR_DRUG,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//OVERDOSE_OTHER_TOXIN_POISON_OR_DRUG,v11_value_level_policy,itemid_valueid,high
